61,Never-worked,77516,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,16,Mexico, <=50K
67,Never-worked,356133,1st-4th,10, Never-married, Prof-specialty, Other-relative, White, Female,0,0,15,United-States, <=50K
64,Private,185397,1st-4th,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,15,Mexico, <=50K
78,State-gov,308285,Preschool,9, Never-married, Craft-repair, Own-child, White, Male,0,0,22,Mexico, <=50K
68,State-gov,56651,Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,13,Mexico, <=50K
78,State-gov,154863,1st-4th,5, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,14,United-States, >50K
70,State-gov,44706,1st-4th,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,13,Mexico, >50K
66,Never-worked,222548,Doctorate,10, Married-civ-spouse, ?, Wife, White, Female,0,0,16,India, <=50K
74,Never-worked,248754,1st-4th,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,23,Mexico, <=50K
72,Never-worked,104981,1st-4th,9, Never-married, Sales, Not-in-family, White, Male,0,0,14,United-States, <=50K
79,State-gov,315065,Preschool,10, Never-married, Other-service, Unmarried, White, Male,0,0,17,United-States, <=50K
77,State-gov,188325,1st-4th,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,12,India, <=50K
73,Never-worked,221661,1st-4th,9, Never-married, Sales, Own-child, White, Female,0,0,20,United-States, <=50K
63,Never-worked,81973,1st-4th,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,11,India, >50K
73,Private,169122,1st-4th,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,11,United-States, <=50K
69,Never-worked,216734,Preschool,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,13,India, <=50K
75,Private,98101,Doctorate,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,18,United-States, <=50K
66,Private,292511,Preschool,10, Never-married, Other-service, Own-child, White, Male,0,0,21,Mexico, <=50K
67,State-gov,122971,Doctorate,10, Never-married, Sales, Own-child, White, Male,0,0,18,United-States, <=50K
64,Never-worked,124953,1st-4th,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,9,United-States, <=50K
75,Private,123011,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,23,India, >50K
72,State-gov,76417,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,7,Mexico, <=50K
78,Never-worked,351576,Preschool,13, Never-married, Sales, Not-in-family, White, Male,0,0,15,United-States, >50K
60,Never-worked,33794,Doctorate,13, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,26,Mexico, >50K
71,State-gov,79923,Doctorate,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22,Mexico, >50K
68,State-gov,117983,Doctorate,6, Divorced, Other-service, Unmarried, White, Female,0,0,10,United-States, <=50K
79,State-gov,186110,1st-4th,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,17,India, <=50K
60,State-gov,187589,Preschool,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5178,0,21,Mexico, >50K
70,State-gov,319685,1st-4th,11, Married-civ-spouse, ?, Husband, White, Male,0,0,10,India, >50K
73,Never-worked,64101,1st-4th,8, Married-civ-spouse, ?, Husband, White, Male,0,0,8,United-States, <=50K
67,Never-worked,162923,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15,United-States, <=50K
78,Private,288519,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,18,Mexico, <=50K
64,State-gov,33798,1st-4th,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,15,India, <=50K
78,Never-worked,195734,1st-4th,9, Never-married, Adm-clerical, Own-child, White, Female,2354,0,22,Mexico, <=50K
68,State-gov,214120,1st-4th,9, Never-married, Priv-house-serv, Own-child, White, Male,0,0,24,Mexico, <=50K
73,Never-worked,113515,1st-4th,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,27,India, <=50K
62,State-gov,261230,Preschool,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,17,India, <=50K
71,Never-worked,98515,Preschool,11, Divorced, Tech-support, Unmarried, White, Female,0,0,21,India, <=50K
79,Private,187715,Doctorate,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,11,India, <=50K
70,Never-worked,214238,Preschool,4, Never-married, ?, Not-in-family, White, Female,0,0,4,Mexico, <=50K
66,State-gov,123964,Preschool,10, Married-civ-spouse, Sales, Husband, White, Male,4386,0,15,Mexico, <=50K
68,Never-worked,68991,Preschool,9, Never-married, Other-service, Unmarried, Black, Male,0,0,12,United-States, <=50K
65,Private,292110,Preschool,3, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,14,India, <=50K
76,State-gov,198320,1st-4th,9, Never-married, Other-service, Not-in-family, White, Female,0,0,19,India, <=50K
79,Private,709798,Preschool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18,United-States, >50K
77,Private,372838,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8,Mexico, <=50K
79,Private,160402,Preschool,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,21,United-States, <=50K
62,Never-worked,98475,Doctorate,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,19,United-States, <=50K
71,State-gov,97136,1st-4th,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,12,India, <=50K
75,State-gov,136985,1st-4th,12, Never-married, Tech-support, Own-child, White, Male,0,0,8,Mexico, <=50K
78,Never-worked,187356,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11,Mexico, <=50K
68,Never-worked,107231,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,16,India, <=50K
60,Never-worked,305874,Preschool,10, Never-married, Transport-moving, Own-child, White, Male,0,0,18,India, <=50K
74,State-gov,290922,Doctorate,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,9,Mexico, <=50K
62,Never-worked,248254,1st-4th,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,7298,0,14,Mexico, >50K
68,Private,160808,Preschool,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,4386,0,12,United-States, <=50K
62,State-gov,247321,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11,United-States, <=50K
74,Private,247651,Doctorate,4, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,8,Mexico, <=50K
71,Private,214702,Doctorate,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1974,18,Mexico, <=50K
61,Never-worked,75577,Preschool,4, Married-civ-spouse, Adm-clerical, Husband, White, Male,2580,0,17,Mexico, <=50K
76,State-gov,561334,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,14,United-States, >50K
65,State-gov,224886,1st-4th,9, Married-civ-spouse, ?, Husband, White, Male,0,0,10,United-States, <=50K
70,Private,401134,1st-4th,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,12,Mexico, <=50K
60,Private,258170,Preschool,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,9,Mexico, <=50K
74,Never-worked,141181,Doctorate,5, Married-civ-spouse, ?, Husband, White, Male,0,0,6,India, <=50K
65,Never-worked,292370,1st-4th,13, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,16,Mexico, >50K
61,State-gov,300871,1st-4th,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,14,Mexico, <=50K
77,Private,136721,1st-4th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,21,United-States, <=50K
77,Never-worked,140399,Doctorate,10, Never-married, ?, Other-relative, White, Female,0,0,16,Mexico, <=50K
74,State-gov,109133,1st-4th,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,14,India, <=50K
68,Never-worked,186534,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,13,Mexico, >50K
67,Private,226891,Doctorate,11, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,7,Mexico, <=50K
73,Private,241885,Preschool,10, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,16,United-States, <=50K
72,Private,97165,Preschool,10, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,12,India, <=50K
67,Never-worked,212918,Preschool,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,20,India, <=50K
69,Private,211585,Doctorate,9, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,9,Mexico, <=50K
72,State-gov,178309,Preschool,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,19,United-States, <=50K
68,State-gov,481987,Preschool,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,19,Mexico, <=50K
60,Never-worked,215211,Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,8,Mexico, <=50K
69,Private,194901,1st-4th,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21,Mexico, >50K
60,Private,340885,1st-4th,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,20,Mexico, >50K
62,State-gov,190290,1st-4th,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,16,Mexico, <=50K
66,State-gov,188569,Preschool,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19,Mexico, <=50K
69,Private,162282,Preschool,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,15,India, <=50K
61,Private,287315,Doctorate,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10,United-States, >50K
64,State-gov,304212,Doctorate,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,9,United-States, <=50K
66,Private,200878,Preschool,9, Widowed, ?, Not-in-family, White, Female,0,0,7,United-States, <=50K
61,State-gov,256864,Doctorate,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11,India, <=50K
68,Private,46401,Preschool,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,10,India, >50K
62,Never-worked,37778,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22,United-States, <=50K
78,Never-worked,191722,Doctorate,10, Married-civ-spouse, Protective-serv, Husband, White, Male,7688,0,21,India, >50K
69,Never-worked,103643,Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,11,United-States, >50K
73,State-gov,143766,1st-4th,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,18,India, <=50K
79,Private,204425,Doctorate,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,20,India, <=50K
74,Private,156257,Preschool,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,13,India, >50K
73,State-gov,113185,1st-4th,7, Never-married, ?, Own-child, White, Male,0,0,16,United-States, <=50K
75,Never-worked,112262,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,9,United-States, <=50K
60,State-gov,28031,Doctorate,5, Never-married, Other-service, Own-child, White, Male,0,0,15,India, <=50K
70,Never-worked,320102,Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,17,Mexico, >50K
72,State-gov,334273,1st-4th,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,18,Mexico, <=50K
68,Private,356015,1st-4th,7, Married-spouse-absent, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8,Mexico, <=50K
61,Never-worked,278900,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,22,United-States, <=50K
75,Never-worked,142528,Doctorate,10, Never-married, Sales, Own-child, White, Male,0,0,15,Mexico, <=50K
71,State-gov,343014,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,13,United-States, <=50K
61,Private,201017,Preschool,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,16,United-States, <=50K
75,State-gov,81030,1st-4th,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,14,Mexico, >50K
76,Never-worked,34007,Preschool,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,6,Mexico, >50K
62,Private,29662,Doctorate,10, Never-married, Sales, Not-in-family, White, Female,0,0,4,India, <=50K
62,State-gov,347446,Preschool,5, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,14,India, <=50K
66,Never-worked,90668,Doctorate,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16,Mexico, <=50K
69,Never-worked,190403,1st-4th,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,14,United-States, <=50K
65,State-gov,109015,Preschool,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,12,Mexico, >50K
75,Private,234807,Preschool,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,16,India, >50K
68,Private,157131,Preschool,7, Never-married, Sales, Own-child, White, Female,0,0,11,India, <=50K
70,Never-worked,94081,Preschool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,18,Mexico, >50K
70,State-gov,135566,Doctorate,9, Widowed, Sales, Unmarried, White, Female,2329,0,26,India, <=50K
69,State-gov,103164,Doctorate,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19,Mexico, <=50K
64,State-gov,570002,Doctorate,10, Never-married, Sales, Own-child, White, Female,0,0,12,United-States, <=50K
71,Private,215797,Doctorate,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,18,India, <=50K
60,Private,289405,1st-4th,10, Never-married, Sales, Own-child, White, Male,0,1602,22,India, <=50K
76,Private,239461,Preschool,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,13,United-States, <=50K
65,State-gov,101510,1st-4th,13, Divorced, Sales, Not-in-family, White, Female,0,0,7,United-States, >50K
71,State-gov,443546,Doctorate,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,17,India, <=50K
62,State-gov,141029,1st-4th,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,11,United-States, <=50K
74,Never-worked,207202,1st-4th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,23,Mexico, >50K
78,Private,137192,Preschool,9, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,23,Mexico, <=50K
79,Private,222989,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10,India, <=50K
70,Never-worked,36325,Doctorate,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25,Mexico, <=50K
71,Private,73394,Preschool,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,17,United-States, <=50K
76,State-gov,249046,Doctorate,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,13,United-States, <=50K
71,Private,100653,Preschool,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,11,United-States, <=50K
68,Private,1125613,Doctorate,9, Divorced, Other-service, Not-in-family, Black, Male,0,0,9,India, <=50K
62,Private,101352,Doctorate,10, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,14,India, >50K
73,Private,340476,Doctorate,9, Separated, Sales, Unmarried, White, Female,0,0,13,India, <=50K
78,Private,192711,Preschool,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,13,Mexico, <=50K
60,State-gov,273362,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10,Mexico, >50K
67,State-gov,100451,Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,20,Mexico, >50K
61,Never-worked,85399,1st-4th,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,12,Mexico, <=50K
66,Private,168191,Doctorate,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19,India, >50K
60,Never-worked,153475,1st-4th,13, Never-married, Sales, Not-in-family, White, Female,0,0,7,United-States, <=50K
75,Never-worked,196773,1st-4th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,10,India, >50K
60,State-gov,180138,Doctorate,9, Never-married, Sales, Not-in-family, White, Male,0,0,14,United-States, <=50K
60,Private,48347,1st-4th,10, Never-married, Tech-support, Own-child, White, Male,0,0,26,India, <=50K
79,State-gov,175071,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,9,United-States, >50K
77,Never-worked,129476,Preschool,13, Married-civ-spouse, ?, Husband, White, Male,0,0,17,Mexico, <=50K
71,Never-worked,181772,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,India, <=50K
64,Private,284317,Preschool,10, Never-married, Other-service, Own-child, White, Female,0,0,13,India, <=50K
62,Never-worked,237305,1st-4th,10, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,7,India, <=50K
78,State-gov,111321,Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20,Mexico, <=50K
72,State-gov,278476,Doctorate,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,12,United-States, >50K
77,Private,39060,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,21,India, >50K
71,State-gov,205262,Doctorate,10, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,15,United-States, <=50K
75,Never-worked,198000,Doctorate,10, Never-married, Craft-repair, Unmarried, White, Female,0,0,11,Mexico, >50K
68,Never-worked,397962,1st-4th,9, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,15,United-States, <=50K
69,Never-worked,178370,Preschool,9, Divorced, Other-service, Unmarried, White, Female,0,0,22,Mexico, >50K
71,Private,121253,1st-4th,13, Married-spouse-absent, Sales, Unmarried, White, Female,0,2472,16,United-States, >50K
61,Private,56072,Doctorate,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,13,India, <=50K
74,Private,176756,Preschool,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,12,United-States, <=50K
79,State-gov,60374,Preschool,9, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,15,India, <=50K
78,State-gov,165681,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10,India, >50K
60,Never-worked,287037,Doctorate,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,22,United-States, <=50K
77,Never-worked,55568,1st-4th,13, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,25,Mexico, <=50K
61,State-gov,155509,1st-4th,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,14,United-States, <=50K
79,Private,201178,1st-4th,9, Never-married, Sales, Not-in-family, White, Female,0,0,27,India, <=50K
77,Private,37250,1st-4th,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1651,15,India, <=50K
76,Private,314149,1st-4th,11, Married-civ-spouse, Sales, Husband, White, Male,0,1740,15,India, <=50K
77,State-gov,264593,1st-4th,10, Never-married, Sales, Other-relative, White, Male,0,0,10,India, <=50K
68,Private,159589,Preschool,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,11,Mexico, <=50K
67,Private,454915,Preschool,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,18,United-States, <=50K
74,Never-worked,285131,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,18,United-States, <=50K
73,State-gov,150057,Preschool,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,16,India, <=50K
76,Private,55390,1st-4th,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,14,Mexico, <=50K
73,Private,314894,Preschool,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,13,United-States, <=50K
76,Private,184948,Doctorate,11, Divorced, ?, Not-in-family, White, Male,0,0,18,United-States, <=50K
73,State-gov,124483,Doctorate,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,14,United-States, <=50K
74,Private,97986,Doctorate,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,9,India, <=50K
76,Never-worked,210562,Doctorate,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,16,India, <=50K
74,State-gov,233280,Doctorate,12, Never-married, Sales, Own-child, White, Female,0,0,17,Mexico, <=50K
74,Never-worked,164300,Preschool,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,23,Mexico, <=50K
70,Private,227489,Doctorate,10, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,15,United-States, <=50K
79,Never-worked,263773,1st-4th,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,12,Mexico, >50K
66,Never-worked,96459,Preschool,7, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,15,Mexico, <=50K
77,Never-worked,116608,1st-4th,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,7,India, <=50K
70,State-gov,180007,1st-4th,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18,Mexico, <=50K
60,Never-worked,305466,Preschool,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,12,United-States, <=50K
78,State-gov,238917,1st-4th,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,10,Mexico, <=50K
68,Private,129784,1st-4th,10, Never-married, Other-service, Own-child, White, Female,0,0,12,United-States, <=50K
62,Never-worked,367390,Preschool,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,12,United-States, <=50K
79,Never-worked,235691,Doctorate,9, Never-married, Sales, Unmarried, White, Male,0,0,12,United-States, <=50K
73,Private,166425,Doctorate,10, Widowed, ?, Not-in-family, Black, Female,0,0,14,United-States, <=50K
75,Never-worked,160369,Doctorate,6, Divorced, Farming-fishing, Unmarried, White, Male,0,0,24,India, <=50K
66,State-gov,206298,1st-4th,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,18,India, <=50K
72,Private,183523,Preschool,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,18,Mexico, <=50K
64,Never-worked,217342,Preschool,6, Never-married, Sales, Own-child, White, Female,0,0,16,United-States, <=50K
62,Never-worked,141858,Preschool,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18,Mexico, <=50K
74,Never-worked,213296,1st-4th,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,11,Mexico, >50K
65,State-gov,201682,1st-4th,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,13,United-States, <=50K
77,Never-worked,178312,1st-4th,9, Married-civ-spouse, Sales, Husband, White, Male,7298,0,8,Mexico, >50K
62,Never-worked,269723,Preschool,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,15,India, <=50K
69,Private,200593,Doctorate,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,16,United-States, <=50K
78,State-gov,32616,Preschool,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,19,India, <=50K
75,Private,259510,Preschool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013,0,15,Mexico, <=50K
70,State-gov,271828,1st-4th,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10,India, <=50K
70,Never-worked,78104,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,15,India, >50K
75,Never-worked,113703,1st-4th,10, Never-married, Sales, Other-relative, White, Male,0,0,9,Mexico, <=50K
75,Never-worked,187802,1st-4th,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,16,United-States, <=50K
73,Never-worked,440706,1st-4th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,14,Mexico, >50K
73,State-gov,191834,Doctorate,9, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,18,India, <=50K
60,State-gov,149184,1st-4th,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,14,Mexico, >50K
60,Never-worked,315998,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15,India, <=50K
77,Never-worked,159589,Preschool,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,13,United-States, >50K
60,State-gov,60313,1st-4th,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,13,India, <=50K
72,State-gov,32855,Preschool,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8,Mexico, <=50K
75,Never-worked,142326,1st-4th,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,15,United-States, <=50K
71,Private,201965,Doctorate,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,12,India, <=50K
72,Never-worked,172333,1st-4th,9, Married-civ-spouse, Sales, Husband, White, Male,7688,0,10,Mexico, >50K
73,Never-worked,206541,Doctorate,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,16,India, >50K
77,Never-worked,177828,Doctorate,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,9,United-States, <=50K
72,Private,303440,1st-4th,13, Separated, Exec-managerial, Not-in-family, White, Female,0,0,19,Mexico, >50K
75,State-gov,89991,Preschool,10, Never-married, Other-service, Own-child, White, Female,0,0,15,United-States, <=50K
79,Private,186009,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12,India, >50K
78,Never-worked,170988,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,17,India, <=50K
68,Private,180239,Preschool,15, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7688,0,8,United-States, >50K
67,Never-worked,213654,Preschool,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,4,India, <=50K
70,State-gov,32316,1st-4th,8, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,16,India, <=50K
60,State-gov,150371,Doctorate,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,21,India, <=50K
74,Never-worked,387871,1st-4th,6, Never-married, ?, Own-child, White, Male,0,0,6,India, <=50K
72,Never-worked,314649,Preschool,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,12,Mexico, <=50K
62,State-gov,240255,Doctorate,11, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,8,India, >50K
70,State-gov,206339,Preschool,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,18,United-States, <=50K
71,State-gov,230168,Preschool,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,13,Mexico, <=50K
61,Never-worked,171424,Doctorate,13, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,14,Mexico, >50K
72,Never-worked,148581,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,14,India, >50K
73,Never-worked,89705,Doctorate,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,9,Mexico, >50K
76,Private,248406,Doctorate,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,26,India, <=50K
79,Private,72594,1st-4th,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,14,United-States, >50K
64,State-gov,137537,1st-4th,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,15,Mexico, <=50K
67,State-gov,225065,Preschool,3, Separated, Sales, Unmarried, White, Female,0,0,14,United-States, <=50K
64,Never-worked,217274,Doctorate,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,11,Mexico, <=50K
76,State-gov,69151,Doctorate,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18,United-States, <=50K
72,Never-worked,81107,Preschool,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,11,India, >50K
71,Private,205852,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,22,United-States, >50K
67,Never-worked,201117,Doctorate,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,12,India, <=50K
68,Never-worked,397307,1st-4th,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,11,Mexico, <=50K
67,Never-worked,115422,1st-4th,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15,Mexico, <=50K
67,Private,114994,Doctorate,10, Separated, Other-service, Not-in-family, White, Male,0,0,14,India, <=50K
